"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","LD+%","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xBA","xSLG","xwOBA","L-WAR","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Kevin Ritz","COL","18","41","0","4","0","1","9.8%","36.6%",".000",".100",".057",".154",".057",".119","","-65","0.2","-8.4","4.5","-0.2","32","18","35","41","2","2","0","0","0","4","0","4","0","15","0","0","2","0","1","0",".057","","","","","","","","","","","9.8%","36.6%","0.27",".154",".057",".211",".000",".100","","","","","","","","",".119","-7.3","-2","-8.6","0.0","1.3","4.5","-2.5","-0.2","","6.0","-65","-0.49","-0.65","0.16","-7.95","-0.74","0.70","","0","-0.66","-0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","0.2","","32 - 32","-8.4","0.0","","","","","","","","46.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","107","222","45","13","0","33","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","18","41","0","4","0","1","9.8%","36.6%",".000",".100",".057",".154",".057",".119","","-65","0.2","-8.4","4.5","-0.2","1010998"
"Cory Lidle","NYM","54","6","0","1","0","0","16.7%","66.7%",".000",".000",".000",".167",".000",".119","","-39","0.0","-1.1","0.7","0.0","25","54","5","6","0","0","0","0","0","1","0","1","0","4","0","0","0","0","0","0",".000","","","","","","","","","","","16.7%","66.7%","0.25",".167",".000",".167",".000",".000","","","","","","","","",".119","-1.1","0","-1.1","0.0","0.2","0.7","-0.2","0.0","","2.6","-39","-0.08","-0.12","0.04","-1.05","-0.11","0.90","","0","-0.10","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.0","","25 - 25","-1.1","0.0","","","","","","","","83.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","182","405","49","0","0","0","","","","","","","","","","","","","","","","","","0","","","","","","0.0","54","6","0","1","0","0","16.7%","66.7%",".000",".000",".000",".167",".000",".119","","-39","0.0","-1.1","0.7","0.0","926"
"Turk Wendell","- - -","65","6","0","1","0","0","16.7%","50.0%",".000",".000",".000",".167",".000",".119","","-38","0.0","-1.1","0.7","0.0","30","65","5","6","0","0","0","0","0","1","0","1","0","3","0","0","0","0","0","0",".000","","","","","","","","","","","16.7%","50.0%","0.33",".167",".000",".167",".000",".000","","","","","","","","",".119","-1.1","0","-1.1","0.0","0.2","0.7","-0.2","0.0","","2.6","-38","0.00","-0.01","0.01","-1.24","-0.12","0.12","","0","-0.09","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.0","","30 - 30","-1.1","0.0","","","","","","","","66.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","182","304","49","0","0","0","","","","","","","","","","","","","","","","","","0","","","","","","0.0","65","6","0","1","0","0","16.7%","50.0%",".000",".000",".000",".167",".000",".119","","-38","0.0","-1.1","0.7","0.0","975"
"Frank Castillo","- - -","34","70","0","1","5","0","1.4%","27.1%",".000",".175",".121",".133",".121",".117","","-57","0.0","-13.9","7.8","-0.4","28","34","58","70","7","7","0","0","0","1","5","1","0","19","0","1","10","0","0","0",".121","","","","","","","","","","","1.4%","27.1%","0.05",".133",".121",".254",".000",".175","","","","","","","","",".117","-12.6","-4","-13.9","0.0","2.2","7.8","-3.9","-0.4","","0.3","-57","-0.91","-1.40","0.50","-13.40","-1.20","0.94","","0","-1.15","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","0.0","","28 - 28","-13.9","0.1","","","","","","","","28.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","16","165","39","28","0","58","","","","","","","","","","","","","","","","","","0","","","","","","-0.4","34","70","0","1","5","0","1.4%","27.1%",".000",".175",".121",".133",".121",".117","","-57","0.0","-13.9","7.8","-0.4","180"
"Ismael Valdez","LAD","30","67","0","0","1","1","4.5%","25.4%",".018",".125",".088",".133",".105",".117","","-38","0.2","-11.5","7.4","-0.2","23","30","57","67","5","4","1","0","0","0","1","3","0","17","0","0","7","2","1","0",".088","","","","","","","","","","","4.5%","25.4%","0.18",".133",".105",".239",".018",".125","","","","","","","","",".117","-12.0","-4","-11.7","0.0","2.1","7.4","-2.0","-0.2","","3.1","-38","-1.42","-1.69","0.27","-13.49","-1.40","1.05","","0","-1.11","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","0.2","","23 - 23","-11.5","0.1","","","","","","","","29.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","49","154","39","25","11","41","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","30","67","0","0","1","1","4.5%","25.4%",".018",".125",".088",".133",".105",".117","","-38","0.2","-11.5","7.4","-0.2","1283"
"Garrett Stephenson","PHI","20","38","0","0","1","0","2.6%","42.1%",".031",".188",".094",".121",".125",".114","","-48","0.0","-7.1","4.2","-0.2","25","20","32","38","3","2","1","0","0","0","1","1","0","16","0","0","5","0","0","0",".094","","","","","","","","","","","2.6%","42.1%","0.06",".121",".125",".246",".031",".188","","","","","","","","",".114","-6.9","-2","-7.1","0.0","1.2","4.2","-1.7","-0.2","","0.1","-48","-0.43","-0.61","0.19","-5.80","-0.60","0.81","","0","-0.64","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","0.0","","25 - 25","-7.1","0.0","","","","","","","","44.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","29","256","35","29","20","62","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","20","38","0","0","1","0","2.6%","42.1%",".031",".188",".094",".121",".125",".114","","-48","0.0","-7.1","4.2","-0.2","1185"
"Jason Isringhausen","NYM","6","9","0","1","1","0","0.0%","44.4%",".000",".250",".143",".125",".143",".113","","-44","0.0","-1.6","1.0","0.0","24","6","7","9","1","1","0","0","0","1","1","0","0","4","0","1","1","0","0","0",".143","","","","","","","","","","","0.0%","44.4%","0.00",".125",".143",".268",".000",".250","","","","","","","","",".113","-1.6","-1","-1.6","0.0","0.3","1.0","-0.4","0.0","","2.6","-44","-0.11","-0.13","0.02","-1.23","-0.12","0.90","","0","-0.12","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","0.0","","24 - 24","-1.6","0.0","","","","","","","","44.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","0","270","37","34","0","82","","","","","","","","","","","","","","","","","","0","","","","","","0.0","6","9","0","1","1","0","0.0%","44.4%",".000",".250",".143",".125",".143",".113","","-44","0.0","-1.6","1.0","0.0","1158"
"Mike Morgan","CIN","31","54","0","1","2","0","0.0%","25.9%",".045",".133",".091",".111",".136",".112","","-48","0.0","-10.1","6.0","-0.2","37","31","44","54","4","3","0","1","0","1","2","0","0","14","1","0","9","0","0","0",".091","","","","","","","","","","","0.0%","25.9%","0.00",".111",".136",".247",".045",".133","","","","","","","","",".112","-9.9","-3","-10.1","0.0","1.7","6.0","-2.4","-0.2","","3.6","-48","-0.68","-1.17","0.49","-7.88","-0.81","1.05","","0","-0.67","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","0.0","","37 - 37","-10.1","0.1","","","","","","","","25.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","0","158","32","32","30","44","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","31","54","0","1","2","0","0.0%","25.9%",".045",".133",".091",".111",".136",".112","","-48","0.0","-10.1","6.0","-0.2","67"
"Vince Coleman","DET","6","15","0","0","0","0","6.7%","20.0%",".000",".091",".071",".133",".071",".108","","-51","0.0","-2.9","-0.2","-0.2","35","6","14","15","1","1","0","0","0","0","0","1","0","3","0","0","0","1","0","0",".071","","","","","","","","","","","6.7%","20.0%","0.33",".133",".071",".205",".000",".091","","","","","","","","",".108","-2.8","-1","-2.9","0.0","0.5","-0.2","-2.5","-0.2","","0.1","-51","-0.52","-0.64","0.12","-4.01","-0.38","1.56","1.68","4","-0.29","-0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","0.0","","35 - 35","-2.9","0.1","","","","","","","","26.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","74","121","39","17","0","30","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","6","15","0","0","0","0","6.7%","20.0%",".000",".091",".071",".133",".071",".108","","-51","0.0","-2.9","-0.2","-0.2","1002433"
"Tom Candiotti","LAD","42","42","0","0","2","0","2.4%","23.8%",".000",".136",".094",".121",".094",".103","","-47","0.0","-7.8","4.7","-0.2","39","42","32","42","3","3","0","0","0","0","2","1","0","10","0","0","9","1","0","0",".094","","","","","","","","","","","2.4%","23.8%","0.10",".121",".094",".215",".000",".136","","","","","","","","",".103","-8.0","-3","-7.8","0.0","1.3","4.7","-1.8","-0.2","","0.1","-47","-0.78","-0.93","0.16","-9.62","-1.02","0.94","1.54","1","-0.70","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","0.0","","39 - 39","-7.8","0.0","","","","","","","","26.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","26","145","35","22","0","45","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","42","42","0","0","2","0","2.4%","23.8%",".000",".136",".094",".121",".094",".103","","-47","0.0","-7.8","4.7","-0.2","1001911"
"Scott Ruffcorn","PHI","18","8","0","0","0","0","12.5%","75.0%",".000",".000",".000",".143",".000",".102","","-56","0.0","-1.6","0.9","0.0","27","18","6","8","0","0","0","0","0","0","0","1","0","6","0","0","1","0","0","0",".000","","","","","","","","","","","12.5%","75.0%","0.17",".143",".000",".143",".000",".000","","","","","","","","",".102","-1.5","-1","-1.6","0.0","0.2","0.9","-0.4","0.0","","0.1","-56","-0.11","-0.12","0.01","-1.40","-0.15","0.73","","0","-0.14","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.0","","27 - 27","-1.6","0.0","","","","","","","","87.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","137","456","42","0","0","","","","","","","","","","","","","","","","","","","0","","","","","","0.0","18","8","0","0","0","0","12.5%","75.0%",".000",".000",".000",".143",".000",".102","","-56","0.0","-1.6","0.9","0.0","1011293"
"Gabe White","CIN","12","11","0","0","1","0","0.0%","63.6%",".000",".500",".111",".111",".111",".100","","-56","0.0","-2.2","1.2","-0.1","25","12","9","11","1","1","0","0","0","0","1","0","0","7","0","0","2","0","0","0",".111","","","","","","","","","","","0.0%","63.6%","0.00",".111",".111",".222",".000",".500","","","","","","","","",".100","-2.1","-1","-2.2","0.0","0.3","1.2","-0.6","-0.1","","0.1","-56","-0.12","-0.22","0.11","-1.76","-0.16","0.93","","0","-0.18","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","0.0","","25 - 25","-2.2","0.0","","","","","","","","63.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","0","387","32","26","0","165","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","12","11","0","0","1","0","0.0%","63.6%",".000",".500",".111",".111",".111",".100","","-56","0.0","-2.2","1.2","-0.1","360"
"Jerry Dipoto","COL","74","9","0","0","0","0","0.0%","55.6%",".000",".250",".111",".111",".111",".100","","-78","0.0","-2.0","1.0","-0.1","29","74","9","9","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0",".111","","","","","","","","","","","0.0%","55.6%","0.00",".111",".111",".222",".000",".250","","","","","","","","",".100","-1.7","-1","-2.0","0.0","0.3","1.0","-0.7","-0.1","","0.1","-78","-0.07","-0.09","0.02","-1.46","-0.14","0.44","","0","-0.17","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","0.0","","29 - 29","-2.0","0.0","","","","","","","","55.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","0","338","32","26","0","82","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","74","9","0","0","0","0","0.0%","55.6%",".000",".250",".111",".111",".111",".100","","-78","0.0","-2.0","1.0","-0.1","1003321"
"John Smiley","CIN","20","42","0","0","2","0","0.0%","23.8%",".025",".133",".100",".100",".125",".099","","-56","0.0","-8.3","4.7","-0.2","32","20","40","42","4","3","1","0","0","0","2","0","0","10","0","0","2","2","0","0",".100","","","","","","","","","","","0.0%","23.8%","0.00",".100",".125",".225",".025",".133","","","","","","","","",".099","-8.2","-3","-8.3","0.0","1.3","4.7","-2.3","-0.2","","0.1","-56","-0.54","-0.83","0.29","-7.38","-0.76","0.82","","0","-0.78","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","0.0","","32 - 32","-8.3","0.0","","","","","","","","23.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","0","145","29","29","16","44","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","20","42","0","0","2","0","0.0%","23.8%",".025",".133",".100",".100",".125",".099","","-56","0.0","-8.3","4.7","-0.2","1012084"
